cohort,character_name,ocid,date,level,exp,exp_rate,combat_power,error_code
approach,에틸와헌,844a24fefd666078c64ffd58e313dbec,2026-07-12,251,266460110,0.139,32506,
approach,라면딤섬,077f1a9025c655cbff43d127d6d9689a,2026-06-18,251,265235140,0.138,766060,
approach,라면딤섬,077f1a9025c655cbff43d127d6d9689a,2026-06-19,251,265235140,0.138,,
approach,라면딤섬,077f1a9025c655cbff43d127d6d9689a,2026-06-20,251,265235140,0.138,,
approach,라면딤섬,077f1a9025c655cbff43d127d6d9689a,2026-06-21,251,265235140,0.138,,
approach,라면딤섬,077f1a9025c655cbff43d127d6d9689a,2026-06-22,251,265235140,0.138,,
approach,라면딤섬,077f1a9025c655cbff43d127d6d9689a,2026-06-23,251,265235140,0.138,,
approach,라면딤섬,077f1a9025c655cbff43d127d6d9689a,2026-06-24,251,265235140,0.138,,
approach,라면딤섬,077f1a9025c655cbff43d127d6d9689a,2026-06-25,251,265235140,0.138,,
approach,라면딤섬,077f1a9025c655cbff43d127d6d9689a,2026-06-26,251,265235140,0.138,766060,
approach,라면딤섬,077f1a9025c655cbff43d127d6d9689a,2026-06-27,251,265235140,0.138,,
approach,라면딤섬,077f1a9025c655cbff43d127d6d9689a,2026-06-28,251,265235140,0.138,,
approach,라면딤섬,077f1a9025c655cbff43d127d6d9689a,2026-06-29,251,265235140,0.138,,
approach,라면딤섬,077f1a9025c655cbff43d127d6d9689a,2026-06-30,251,265235140,0.138,,
approach,라면딤섬,077f1a9025c655cbff43d127d6d9689a,2026-07-01,251,265235140,0.138,,
approach,라면딤섬,077f1a9025c655cbff43d127d6d9689a,2026-07-02,251,265235140,0.138,,
approach,라면딤섬,077f1a9025c655cbff43d127d6d9689a,2026-07-03,251,265235140,0.138,,
approach,라면딤섬,077f1a9025c655cbff43d127d6d9689a,2026-07-04,251,265235140,0.138,766060,
approach,라면딤섬,077f1a9025c655cbff43d127d6d9689a,2026-07-05,251,265235140,0.138,,
approach,라면딤섬,077f1a9025c655cbff43d127d6d9689a,2026-07-06,251,265235140,0.138,,
approach,라면딤섬,077f1a9025c655cbff43d127d6d9689a,2026-07-07,251,265235140,0.138,,
approach,라면딤섬,077f1a9025c655cbff43d127d6d9689a,2026-07-08,251,265235140,0.138,,
approach,라면딤섬,077f1a9025c655cbff43d127d6d9689a,2026-07-09,251,265235140,0.138,,
approach,라면딤섬,077f1a9025c655cbff43d127d6d9689a,2026-07-10,251,265235140,0.138,,
approach,라면딤섬,077f1a9025c655cbff43d127d6d9689a,2026-07-11,251,265235140,0.138,,
approach,라면딤섬,077f1a9025c655cbff43d127d6d9689a,2026-07-12,251,265235140,0.138,766060,
approach,쿨감노예1,841ab5c912c39fc7f90d5205dccebdb2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-18,251,264073320,0.058,3196593,
approach,쿨감노예1,841ab5c912c39fc7f90d5205dccebdb2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-19,251,264073320,0.058,,
approach,쿨감노예1,841ab5c912c39fc7f90d5205dccebdb2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-20,251,264073320,0.058,,
approach,쿨감노예1,841ab5c912c39fc7f90d5205dccebdb2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-21,251,264073320,0.058,,
approach,쿨감노예1,841ab5c912c39fc7f90d5205dccebdb2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-22,251,264073320,0.058,,
approach,쿨감노예1,841ab5c912c39fc7f90d5205dccebdb2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-23,251,264073320,0.058,,
approach,쿨감노예1,841ab5c912c39fc7f90d5205dccebdb2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-24,251,264073320,0.058,,
approach,쿨감노예1,841ab5c912c39fc7f90d5205dccebdb2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-25,251,264073320,0.058,,
approach,쿨감노예1,841ab5c912c39fc7f90d5205dccebdb2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-26,251,264073320,0.058,3196593,
approach,쿨감노예1,841ab5c912c39fc7f90d5205dccebdb2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-27,251,264073320,0.058,,
approach,쿨감노예1,841ab5c912c39fc7f90d5205dccebdb2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-28,251,264073320,0.058,,
approach,쿨감노예1,841ab5c912c39fc7f90d5205dccebdb2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-29,251,264073320,0.058,,
approach,쿨감노예1,841ab5c912c39fc7f90d5205dccebdb2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-30,251,264073320,0.058,,
approach,쿨감노예1,841ab5c912c39fc7f90d5205dccebdb2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-01,251,264073320,0.058,,
approach,쿨감노예1,841ab5c912c39fc7f90d5205dccebdb2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-02,251,264073320,0.058,,
approach,쿨감노예1,841ab5c912c39fc7f90d5205dccebdb2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-03,251,264073320,0.058,,
approach,쿨감노예1,841ab5c912c39fc7f90d5205dccebdb2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-04,251,264073320,0.058,3196593,
approach,쿨감노예1,841ab5c912c39fc7f90d5205dccebdb2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-05,251,264073320,0.058,,
approach,쿨감노예1,841ab5c912c39fc7f90d5205dccebdb2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-06,251,264073320,0.058,,
approach,쿨감노예1,841ab5c912c39fc7f90d5205dccebdb2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-07,251,264073320,0.058,,
approach,쿨감노예1,841ab5c912c39fc7f90d5205dccebdb2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-08,251,264073320,0.058,,
approach,쿨감노예1,841ab5c912c39fc7f90d5205dccebdb2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-09,251,264073320,0.058,,
approach,쿨감노예1,841ab5c912c39fc7f90d5205dccebdb2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-10,251,264073320,0.058,,
approach,쿨감노예1,841ab5c912c39fc7f90d5205dccebdb2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-11,251,264073320,0.058,,
approach,쿨감노예1,841ab5c912c39fc7f90d5205dccebdb2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-12,251,264073320,0.058,3196593,
approach,돌아온준범이,45ac3da9766791aa11adc1ffe1918600efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-18,251,263882315,0.058,5602477,
approach,돌아온준범이,45ac3da9766791aa11adc1ffe1918600efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-19,251,263882315,0.058,,
approach,돌아온준범이,45ac3da9766791aa11adc1ffe1918600efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-20,251,263882315,0.058,,
approach,돌아온준범이,45ac3da9766791aa11adc1ffe1918600efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-21,251,263882315,0.058,,
approach,돌아온준범이,45ac3da9766791aa11adc1ffe1918600efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-22,251,263882315,0.058,,
approach,돌아온준범이,45ac3da9766791aa11adc1ffe1918600efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-23,251,263882315,0.058,,
approach,돌아온준범이,45ac3da9766791aa11adc1ffe1918600efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-24,251,263882315,0.058,,
approach,돌아온준범이,45ac3da9766791aa11adc1ffe1918600efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-25,251,263882315,0.058,,
approach,돌아온준범이,45ac3da9766791aa11adc1ffe1918600efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-26,251,263882315,0.058,5602477,
approach,돌아온준범이,45ac3da9766791aa11adc1ffe1918600efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-27,251,263882315,0.058,,
approach,돌아온준범이,45ac3da9766791aa11adc1ffe1918600efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-28,251,263882315,0.058,,
approach,돌아온준범이,45ac3da9766791aa11adc1ffe1918600efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-29,251,263882315,0.058,,
approach,돌아온준범이,45ac3da9766791aa11adc1ffe1918600efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-30,251,263882315,0.058,,
approach,돌아온준범이,45ac3da9766791aa11adc1ffe1918600efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-01,251,263882315,0.058,,
approach,돌아온준범이,45ac3da9766791aa11adc1ffe1918600efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-02,251,263882315,0.058,,
approach,돌아온준범이,45ac3da9766791aa11adc1ffe1918600efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-03,251,263882315,0.058,,
approach,돌아온준범이,45ac3da9766791aa11adc1ffe1918600efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-04,251,263882315,0.058,5602477,
approach,돌아온준범이,45ac3da9766791aa11adc1ffe1918600efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-05,251,263882315,0.058,,
approach,돌아온준범이,45ac3da9766791aa11adc1ffe1918600efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-06,251,263882315,0.058,,
approach,돌아온준범이,45ac3da9766791aa11adc1ffe1918600efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-07,251,263882315,0.058,,
approach,돌아온준범이,45ac3da9766791aa11adc1ffe1918600efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-08,251,263882315,0.058,,
approach,돌아온준범이,45ac3da9766791aa11adc1ffe1918600efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-09,251,263882315,0.058,,
approach,돌아온준범이,45ac3da9766791aa11adc1ffe1918600efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-10,251,263882315,0.058,,
approach,돌아온준범이,45ac3da9766791aa11adc1ffe1918600efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-11,251,263882315,0.058,,
approach,돌아온준범이,45ac3da9766791aa11adc1ffe1918600efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-12,251,263882315,0.058,5602477,
approach,asghnkq,9fc186a4130da6c3c58be7378f4ee5a4,2026-06-18,251,264175307,0.137,130140,
approach,asghnkq,9fc186a4130da6c3c58be7378f4ee5a4,2026-06-19,251,264175307,0.137,,
approach,asghnkq,9fc186a4130da6c3c58be7378f4ee5a4,2026-06-20,251,264175307,0.137,,
approach,asghnkq,9fc186a4130da6c3c58be7378f4ee5a4,2026-06-21,251,264175307,0.137,,
approach,asghnkq,9fc186a4130da6c3c58be7378f4ee5a4,2026-06-22,251,264175307,0.137,,
approach,asghnkq,9fc186a4130da6c3c58be7378f4ee5a4,2026-06-23,251,264175307,0.137,,
approach,asghnkq,9fc186a4130da6c3c58be7378f4ee5a4,2026-06-24,251,264175307,0.137,,
approach,asghnkq,9fc186a4130da6c3c58be7378f4ee5a4,2026-06-25,251,264175307,0.137,,
approach,asghnkq,9fc186a4130da6c3c58be7378f4ee5a4,2026-06-26,251,264175307,0.137,130140,
approach,asghnkq,9fc186a4130da6c3c58be7378f4ee5a4,2026-06-27,251,264175307,0.137,,
approach,asghnkq,9fc186a4130da6c3c58be7378f4ee5a4,2026-06-28,251,264175307,0.137,,
approach,asghnkq,9fc186a4130da6c3c58be7378f4ee5a4,2026-06-29,251,264175307,0.137,,
approach,asghnkq,9fc186a4130da6c3c58be7378f4ee5a4,2026-06-30,251,264175307,0.137,,
approach,asghnkq,9fc186a4130da6c3c58be7378f4ee5a4,2026-07-01,251,264175307,0.137,,
approach,asghnkq,9fc186a4130da6c3c58be7378f4ee5a4,2026-07-02,251,264175307,0.137,,
approach,asghnkq,9fc186a4130da6c3c58be7378f4ee5a4,2026-07-03,251,264175307,0.137,,
approach,asghnkq,9fc186a4130da6c3c58be7378f4ee5a4,2026-07-04,251,264175307,0.137,130140,
approach,asghnkq,9fc186a4130da6c3c58be7378f4ee5a4,2026-07-05,251,264175307,0.137,,
approach,asghnkq,9fc186a4130da6c3c58be7378f4ee5a4,2026-07-06,251,264175307,0.137,,
approach,asghnkq,9fc186a4130da6c3c58be7378f4ee5a4,2026-07-07,251,264175307,0.137,,
approach,asghnkq,9fc186a4130da6c3c58be7378f4ee5a4,2026-07-08,251,264175307,0.137,,
approach,asghnkq,9fc186a4130da6c3c58be7378f4ee5a4,2026-07-09,251,264175307,0.137,,
approach,asghnkq,9fc186a4130da6c3c58be7378f4ee5a4,2026-07-10,251,264175307,0.137,,
approach,asghnkq,9fc186a4130da6c3c58be7378f4ee5a4,2026-07-11,251,264175307,0.137,,
approach,asghnkq,9fc186a4130da6c3c58be7378f4ee5a4,2026-07-12,251,264175307,0.137,130140,
approach,끼루끼,1b8942b2772ca098b641e0aa095cf17c,2026-06-18,251,267207157,0.139,1431471,
approach,끼루끼,1b8942b2772ca098b641e0aa095cf17c,2026-06-19,251,267207157,0.139,,
approach,끼루끼,1b8942b2772ca098b641e0aa095cf17c,2026-06-20,251,267207157,0.139,,
approach,끼루끼,1b8942b2772ca098b641e0aa095cf17c,2026-06-21,251,267207157,0.139,,
approach,끼루끼,1b8942b2772ca098b641e0aa095cf17c,2026-06-22,251,267207157,0.139,,
approach,끼루끼,1b8942b2772ca098b641e0aa095cf17c,2026-06-23,251,267207157,0.139,,
approach,끼루끼,1b8942b2772ca098b641e0aa095cf17c,2026-06-24,251,267207157,0.139,,
approach,끼루끼,1b8942b2772ca098b641e0aa095cf17c,2026-06-25,251,267207157,0.139,,
approach,끼루끼,1b8942b2772ca098b641e0aa095cf17c,2026-06-26,251,267207157,0.139,1431471,
approach,끼루끼,1b8942b2772ca098b641e0aa095cf17c,2026-06-27,251,267207157,0.139,,
approach,끼루끼,1b8942b2772ca098b641e0aa095cf17c,2026-06-28,251,267207157,0.139,,
approach,끼루끼,1b8942b2772ca098b641e0aa095cf17c,2026-06-29,251,267207157,0.139,,
approach,끼루끼,1b8942b2772ca098b641e0aa095cf17c,2026-06-30,251,267207157,0.139,,
approach,끼루끼,1b8942b2772ca098b641e0aa095cf17c,2026-07-01,251,267207157,0.139,,
approach,끼루끼,1b8942b2772ca098b641e0aa095cf17c,2026-07-02,251,267207157,0.139,,
approach,끼루끼,1b8942b2772ca098b641e0aa095cf17c,2026-07-03,251,267207157,0.139,,
approach,끼루끼,1b8942b2772ca098b641e0aa095cf17c,2026-07-04,251,267207157,0.139,1431471,
approach,끼루끼,1b8942b2772ca098b641e0aa095cf17c,2026-07-05,251,267207157,0.139,,
approach,끼루끼,1b8942b2772ca098b641e0aa095cf17c,2026-07-06,251,267207157,0.139,,
approach,끼루끼,1b8942b2772ca098b641e0aa095cf17c,2026-07-07,251,267207157,0.139,,
approach,끼루끼,1b8942b2772ca098b641e0aa095cf17c,2026-07-08,251,267207157,0.139,,
approach,끼루끼,1b8942b2772ca098b641e0aa095cf17c,2026-07-09,251,267207157,0.139,,
approach,끼루끼,1b8942b2772ca098b641e0aa095cf17c,2026-07-10,251,267207157,0.139,,
approach,끼루끼,1b8942b2772ca098b641e0aa095cf17c,2026-07-11,251,267207157,0.139,,
approach,끼루끼,1b8942b2772ca098b641e0aa095cf17c,2026-07-12,251,267207157,0.139,1431471,
approach,조탠펌,e0780b4439b8ed2857e678564b6a08f6,2026-06-18,251,265702678,0.138,506053,
approach,조탠펌,e0780b4439b8ed2857e678564b6a08f6,2026-06-19,251,265702678,0.138,,
approach,조탠펌,e0780b4439b8ed2857e678564b6a08f6,2026-06-20,251,265702678,0.138,,
approach,조탠펌,e0780b4439b8ed2857e678564b6a08f6,2026-06-21,251,265702678,0.138,,
approach,조탠펌,e0780b4439b8ed2857e678564b6a08f6,2026-06-22,251,265702678,0.138,,
approach,조탠펌,e0780b4439b8ed2857e678564b6a08f6,2026-06-23,251,265702678,0.138,,
approach,조탠펌,e0780b4439b8ed2857e678564b6a08f6,2026-06-24,251,265702678,0.138,,
approach,조탠펌,e0780b4439b8ed2857e678564b6a08f6,2026-06-25,251,265702678,0.138,,
approach,조탠펌,e0780b4439b8ed2857e678564b6a08f6,2026-06-26,251,265702678,0.138,506053,
approach,조탠펌,e0780b4439b8ed2857e678564b6a08f6,2026-06-27,251,265702678,0.138,,
approach,조탠펌,e0780b4439b8ed2857e678564b6a08f6,2026-06-28,251,265702678,0.138,,
approach,조탠펌,e0780b4439b8ed2857e678564b6a08f6,2026-06-29,251,265702678,0.138,,
approach,조탠펌,e0780b4439b8ed2857e678564b6a08f6,2026-06-30,251,265702678,0.138,,
approach,조탠펌,e0780b4439b8ed2857e678564b6a08f6,2026-07-01,251,265702678,0.138,,
approach,조탠펌,e0780b4439b8ed2857e678564b6a08f6,2026-07-02,251,265702678,0.138,,
approach,조탠펌,e0780b4439b8ed2857e678564b6a08f6,2026-07-03,251,265702678,0.138,,
approach,조탠펌,e0780b4439b8ed2857e678564b6a08f6,2026-07-04,251,265702678,0.138,506053,
approach,조탠펌,e0780b4439b8ed2857e678564b6a08f6,2026-07-05,251,265702678,0.138,,
approach,조탠펌,e0780b4439b8ed2857e678564b6a08f6,2026-07-06,251,265702678,0.138,,
approach,조탠펌,e0780b4439b8ed2857e678564b6a08f6,2026-07-07,251,265702678,0.138,,
approach,조탠펌,e0780b4439b8ed2857e678564b6a08f6,2026-07-08,251,265702678,0.138,,
approach,조탠펌,e0780b4439b8ed2857e678564b6a08f6,2026-07-09,251,265702678,0.138,,
approach,조탠펌,e0780b4439b8ed2857e678564b6a08f6,2026-07-10,251,265702678,0.138,,
approach,조탠펌,e0780b4439b8ed2857e678564b6a08f6,2026-07-11,251,265702678,0.138,,
approach,조탠펌,e0780b4439b8ed2857e678564b6a08f6,2026-07-12,251,265702678,0.138,506053,
approach,손목부상블레,5396cdf18c1891847ef0f82385aa11c2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-18,251,266271735,0.139,648853,
approach,손목부상블레,5396cdf18c1891847ef0f82385aa11c2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-19,251,266271735,0.139,,
approach,손목부상블레,5396cdf18c1891847ef0f82385aa11c2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-20,251,266271735,0.139,,
approach,손목부상블레,5396cdf18c1891847ef0f82385aa11c2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-21,251,266271735,0.139,,
approach,손목부상블레,5396cdf18c1891847ef0f82385aa11c2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-22,251,266271735,0.139,,
approach,손목부상블레,5396cdf18c1891847ef0f82385aa11c2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-23,251,266271735,0.139,,
approach,손목부상블레,5396cdf18c1891847ef0f82385aa11c2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-24,251,266271735,0.139,,
approach,손목부상블레,5396cdf18c1891847ef0f82385aa11c2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-25,251,266271735,0.139,,
approach,손목부상블레,5396cdf18c1891847ef0f82385aa11c2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-26,251,266271735,0.139,648853,
approach,손목부상블레,5396cdf18c1891847ef0f82385aa11c2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-27,251,266271735,0.139,,
approach,손목부상블레,5396cdf18c1891847ef0f82385aa11c2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-28,251,266271735,0.139,,
approach,손목부상블레,5396cdf18c1891847ef0f82385aa11c2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-29,251,266271735,0.139,,
approach,손목부상블레,5396cdf18c1891847ef0f82385aa11c2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-30,251,266271735,0.139,,
approach,손목부상블레,5396cdf18c1891847ef0f82385aa11c2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-01,251,266271735,0.139,,
approach,손목부상블레,5396cdf18c1891847ef0f82385aa11c2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-02,251,266271735,0.139,,
approach,손목부상블레,5396cdf18c1891847ef0f82385aa11c2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-03,251,266271735,0.139,,
approach,손목부상블레,5396cdf18c1891847ef0f82385aa11c2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-04,251,266271735,0.139,648853,
approach,손목부상블레,5396cdf18c1891847ef0f82385aa11c2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-05,251,266271735,0.139,,
approach,손목부상블레,5396cdf18c1891847ef0f82385aa11c2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-06,251,266271735,0.139,,
approach,손목부상블레,5396cdf18c1891847ef0f82385aa11c2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-07,251,266271735,0.139,,
approach,손목부상블레,5396cdf18c1891847ef0f82385aa11c2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-08,251,266271735,0.139,,
approach,손목부상블레,5396cdf18c1891847ef0f82385aa11c2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-09,251,266271735,0.139,,
approach,손목부상블레,5396cdf18c1891847ef0f82385aa11c2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-10,251,266271735,0.139,,
approach,손목부상블레,5396cdf18c1891847ef0f82385aa11c2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-11,251,266271735,0.139,,
approach,손목부상블레,5396cdf18c1891847ef0f82385aa11c2efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-12,251,266271735,0.139,648853,
approach,asdfzzzzz,be635cdf5d03970f8ecadda4b8b2c08c,2026-06-18,251,265194800,0.058,1353116,
approach,asdfzzzzz,be635cdf5d03970f8ecadda4b8b2c08c,2026-06-19,251,265194800,0.058,,
approach,asdfzzzzz,be635cdf5d03970f8ecadda4b8b2c08c,2026-06-20,251,265194800,0.058,,
approach,asdfzzzzz,be635cdf5d03970f8ecadda4b8b2c08c,2026-06-21,251,265194800,0.058,,
approach,asdfzzzzz,be635cdf5d03970f8ecadda4b8b2c08c,2026-06-22,251,265194800,0.058,,
approach,asdfzzzzz,be635cdf5d03970f8ecadda4b8b2c08c,2026-06-23,251,265194800,0.058,,
approach,asdfzzzzz,be635cdf5d03970f8ecadda4b8b2c08c,2026-06-24,251,265194800,0.058,,
approach,asdfzzzzz,be635cdf5d03970f8ecadda4b8b2c08c,2026-06-25,251,265194800,0.058,,
