cohort,character_name,ocid,date,level,exp,exp_rate,combat_power,error_code
past260,unclean,386039c4ffe2e1250712607edcad5b5e,2026-07-15,262,32497095552,1.839,,
past260,unclean,386039c4ffe2e1250712607edcad5b5e,2026-07-16,262,32497095552,1.839,,
past260,unclean,386039c4ffe2e1250712607edcad5b5e,2026-07-17,262,32497095552,1.839,,
past260,unclean,386039c4ffe2e1250712607edcad5b5e,2026-07-18,262,32497095552,1.839,,
past260,unclean,386039c4ffe2e1250712607edcad5b5e,2026-07-19,262,32497095552,1.839,,
past260,unclean,386039c4ffe2e1250712607edcad5b5e,2026-07-20,262,32497095552,1.839,7609190,
past260,unclean,386039c4ffe2e1250712607edcad5b5e,2026-07-21,262,32497095552,1.839,,
past260,unclean,386039c4ffe2e1250712607edcad5b5e,2026-07-22,262,32497095552,1.839,,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-06-18,262,18791779584,1.064,8172521,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-06-19,262,18791779584,1.064,,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-06-20,262,18791779584,1.064,,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-06-21,262,18791779584,1.064,,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-06-22,262,18791779584,1.064,,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-06-23,262,18791779584,1.064,,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-06-24,262,18791779584,1.064,,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-06-25,262,18791779584,1.064,,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-06-26,262,18791779584,1.064,8172521,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-06-27,262,18791779584,1.064,,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-06-28,262,18791779584,1.064,,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-06-29,262,18791779584,1.064,,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-06-30,262,18791779584,1.064,,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-07-01,262,18791779584,1.064,,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-07-02,262,18791779584,1.064,,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-07-03,262,18791779584,1.064,,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-07-04,262,18791779584,1.064,8172521,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-07-05,262,18791779584,1.064,,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-07-06,262,18791779584,1.064,,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-07-07,262,18791779584,1.064,,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-07-08,262,18791779584,1.064,,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-07-09,262,18791779584,1.064,,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-07-10,262,18791779584,1.064,,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-07-11,262,18791779584,1.064,,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-07-12,262,18791779584,1.064,8172521,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-07-13,262,18791779584,1.064,,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-07-14,262,18791779584,1.064,,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-07-15,262,18791779584,1.064,,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-07-16,262,18791779584,1.064,,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-07-17,262,18791779584,1.064,,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-07-18,262,18791779584,1.064,,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-07-19,262,18791779584,1.064,,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-07-20,262,18791779584,1.064,8172521,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-07-21,262,18791779584,1.064,,
past260,남리수색,0be1b6381dc0cf344cd8a118afbe8200,2026-07-22,262,18791779584,1.064,,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-06-18,262,20655542632,1.169,15635963,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-06-19,262,20655542632,1.169,,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-06-20,262,20655542632,1.169,,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-06-21,262,20655542632,1.169,,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-06-22,262,20655542632,1.169,,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-06-23,262,20655542632,1.169,,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-06-24,262,20655542632,1.169,,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-06-25,262,20655542632,1.169,,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-06-26,262,20655542632,1.169,15635963,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-06-27,262,20655542632,1.169,,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-06-28,262,20655542632,1.169,,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-06-29,262,20655542632,1.169,,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-06-30,262,20655542632,1.169,,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-07-01,262,20655542632,1.169,,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-07-02,262,20655542632,1.169,,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-07-03,262,20655542632,1.169,,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-07-04,262,20655542632,1.169,15635963,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-07-05,262,20655542632,1.169,,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-07-06,262,20655542632,1.169,,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-07-07,262,20655542632,1.169,,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-07-08,262,20655542632,1.169,,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-07-09,262,20655542632,1.169,,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-07-10,262,20655542632,1.169,,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-07-11,262,20655542632,1.169,,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-07-12,262,20655542632,1.169,15635963,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-07-13,262,20655542632,1.169,,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-07-14,262,20655542632,1.169,,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-07-15,262,20655542632,1.169,,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-07-16,262,20655542632,1.169,,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-07-17,262,20655542632,1.169,,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-07-18,262,20655542632,1.169,,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-07-19,262,20655542632,1.169,,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-07-20,262,20655542632,1.169,15635963,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-07-21,262,20655542632,1.169,,
past260,탱쇈,d66d5987ec6d5aadb71e99b3c237a6c2,2026-07-22,262,20655542632,1.169,,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-06-18,262,40133939773,2.272,3791480,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-06-19,262,40133939773,2.272,,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-06-20,262,40133939773,2.272,,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-06-21,262,40133939773,2.272,,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-06-22,262,40133939773,2.272,,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-06-23,262,40133939773,2.272,,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-06-24,262,40133939773,2.272,,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-06-25,262,40133939773,2.272,,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-06-26,262,40133939773,2.272,3791480,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-06-27,262,40133939773,2.272,,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-06-28,262,40133939773,2.272,,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-06-29,262,40133939773,2.272,,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-06-30,262,40133939773,2.272,,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-07-01,262,40133939773,2.272,,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-07-02,262,40133939773,2.272,,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-07-03,262,40133939773,2.272,,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-07-04,262,40133939773,2.272,3791480,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-07-05,262,40133939773,2.272,,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-07-06,262,40133939773,2.272,,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-07-07,262,40133939773,2.272,,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-07-08,262,40133939773,2.272,,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-07-09,262,40133939773,2.272,,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-07-10,262,40133939773,2.272,,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-07-11,262,40133939773,2.272,,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-07-12,262,40133939773,2.272,4063625,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-07-13,262,40133939773,2.272,,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-07-14,262,40133939773,2.272,,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-07-15,262,40133939773,2.272,,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-07-16,262,40133939773,2.272,,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-07-17,262,40133939773,2.272,,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-07-18,262,40133939773,2.272,,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-07-19,262,40133939773,2.272,,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-07-20,262,40133939773,2.272,4063625,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-07-21,262,40133939773,2.272,,
past260,일원다방,0655367342595b55005c3b3158923d0e,2026-07-22,262,40133939773,2.272,,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-06-18,262,53764981528,3.043,3502187,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-06-19,262,53764981528,3.043,,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-06-20,262,53764981528,3.043,,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-06-21,262,53764981528,3.043,,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-06-22,262,53764981528,3.043,,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-06-23,262,53764981528,3.043,,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-06-24,262,53764981528,3.043,,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-06-25,262,53764981528,3.043,,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-06-26,262,53764981528,3.043,3502187,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-06-27,262,53764981528,3.043,,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-06-28,262,53764981528,3.043,,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-06-29,262,53764981528,3.043,,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-06-30,262,53764981528,3.043,,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-07-01,262,53764981528,3.043,,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-07-02,262,53764981528,3.043,,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-07-03,262,53764981528,3.043,,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-07-04,262,53764981528,3.043,3502187,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-07-05,262,53764981528,3.043,,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-07-06,262,53764981528,3.043,,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-07-07,262,53764981528,3.043,,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-07-08,262,53764981528,3.043,,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-07-09,262,53764981528,3.043,,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-07-10,262,53764981528,3.043,,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-07-11,262,53764981528,3.043,,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-07-12,262,53764981528,3.043,3502187,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-07-13,262,53764981528,3.043,,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-07-14,262,53764981528,3.043,,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-07-15,262,53764981528,3.043,,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-07-16,262,53764981528,3.043,,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-07-17,262,53764981528,3.043,,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-07-18,262,53764981528,3.043,,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-07-19,262,53764981528,3.043,,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-07-20,262,53764981528,3.043,3502187,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-07-21,262,53764981528,3.043,,
past260,별빛코딱지,2cd3f2f3e6ec7dd2b2be13f77fa7865b,2026-07-22,262,53764981528,3.043,,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-06-18,262,28030642473,1.587,1857595,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-06-19,262,28030642473,1.587,,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-06-20,262,28030642473,1.587,,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-06-21,262,28030642473,1.587,,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-06-22,262,28030642473,1.587,,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-06-23,262,28030642473,1.587,,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-06-24,262,28030642473,1.587,,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-06-25,262,28030642473,1.587,,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-06-26,262,28030642473,1.587,1857595,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-06-27,262,28030642473,1.587,,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-06-28,262,28030642473,1.587,,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-06-29,262,28030642473,1.587,,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-06-30,262,28030642473,1.587,,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-07-01,262,28030642473,1.587,,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-07-02,262,28030642473,1.587,,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-07-03,262,28030642473,1.587,,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-07-04,262,28030642473,1.587,1857595,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-07-05,262,28030642473,1.587,,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-07-06,262,28030642473,1.587,,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-07-07,262,28030642473,1.587,,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-07-08,262,28030642473,1.587,,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-07-09,262,28030642473,1.587,,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-07-10,262,28030642473,1.587,,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-07-11,262,28030642473,1.587,,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-07-12,262,28030642473,1.587,1857595,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-07-13,262,28030642473,1.587,,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-07-14,262,28030642473,1.587,,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-07-15,262,28030642473,1.587,,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-07-16,262,28030642473,1.587,,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-07-17,262,28030642473,1.587,,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-07-18,262,28030642473,1.587,,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-07-19,262,28030642473,1.587,,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-07-20,262,28030642473,1.587,1857595,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-07-21,262,28030642473,1.587,,
past260,칼리게굿,280005ec19d01f4a06b2bb8a8a0b2b96,2026-07-22,262,28030642473,1.587,,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-06-18,262,27379675419,1.550,10558341,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-06-19,262,27379675419,1.550,,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-06-20,262,27379675419,1.550,,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-06-21,262,27379675419,1.550,,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-06-22,262,27379675419,1.550,,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-06-23,262,27379675419,1.550,,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-06-24,262,27379675419,1.550,,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-06-25,262,27379675419,1.550,,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-06-26,262,27379675419,1.550,10558341,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-06-27,262,27379675419,1.550,,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-06-28,262,27379675419,1.550,,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-06-29,262,27379675419,1.550,,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-06-30,262,27379675419,1.550,,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-07-01,262,27379675419,1.550,,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-07-02,262,27379675419,1.550,,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-07-03,262,27379675419,1.550,,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-07-04,262,27379675419,1.550,10558341,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-07-05,262,27379675419,1.550,,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-07-06,262,27379675419,1.550,,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-07-07,262,27379675419,1.550,,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-07-08,262,27379675419,1.550,,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-07-09,262,27379675419,1.550,,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-07-10,262,27379675419,1.550,,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-07-11,262,27379675419,1.550,,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-07-12,262,27379675419,1.550,10558341,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-07-13,262,27379675419,1.550,,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-07-14,262,27379675419,1.550,,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-07-15,262,27379675419,1.550,,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-07-16,262,27379675419,1.550,,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-07-17,262,27379675419,1.550,,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-07-18,262,27379675419,1.550,,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-07-19,262,27379675419,1.550,,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-07-20,262,27379675419,1.550,10558341,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-07-21,262,27379675419,1.550,,
past260,무건,7ab3b5065eb6957f6f81bd1099990ff5,2026-07-22,262,27379675419,1.550,,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-06-18,262,39293617302,2.224,2033869,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-06-19,262,39293617302,2.224,,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-06-20,262,39293617302,2.224,,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-06-21,262,39293617302,2.224,,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-06-22,262,39293617302,2.224,,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-06-23,262,39293617302,2.224,,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-06-24,262,39293617302,2.224,,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-06-25,262,39293617302,2.224,,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-06-26,262,39293617302,2.224,2033869,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-06-27,262,39293617302,2.224,,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-06-28,262,39293617302,2.224,,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-06-29,262,39293617302,2.224,,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-06-30,262,39293617302,2.224,,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-07-01,262,39293617302,2.224,,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-07-02,262,39293617302,2.224,,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-07-03,262,39293617302,2.224,,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-07-04,262,39293617302,2.224,2033869,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-07-05,262,39293617302,2.224,,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-07-06,262,39293617302,2.224,,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-07-07,262,39293617302,2.224,,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-07-08,262,39293617302,2.224,,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-07-09,262,39293617302,2.224,,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-07-10,262,39293617302,2.224,,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-07-11,262,39293617302,2.224,,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-07-12,262,39293617302,2.224,1902,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-07-13,262,39293617302,2.224,,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-07-14,262,39293617302,2.224,,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-07-15,262,39293617302,2.224,,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-07-16,262,39293617302,2.224,,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-07-17,262,39293617302,2.224,,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-07-18,262,39293617302,2.224,,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-07-19,262,39293617302,2.224,,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-07-20,262,39293617302,2.224,1902,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-07-21,262,39293617302,2.224,,
past260,중매매올,3a5ff028204b34caa296e73f31c68604,2026-07-22,262,39293617302,2.224,,
past260,챔헬,6d913f41941ad4c76ff90bbe12065c81efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-18,,,,,http_400
past260,챔헬,6d913f41941ad4c76ff90bbe12065c81efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-19,,,,,http_400
past260,챔헬,6d913f41941ad4c76ff90bbe12065c81efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-20,,,,,http_400
past260,챔헬,6d913f41941ad4c76ff90bbe12065c81efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-21,,,,,http_400
past260,챔헬,6d913f41941ad4c76ff90bbe12065c81efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-22,,,,,http_400
past260,챔헬,6d913f41941ad4c76ff90bbe12065c81efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-23,,,,,http_400
past260,챔헬,6d913f41941ad4c76ff90bbe12065c81efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-24,,,,,http_400
past260,챔헬,6d913f41941ad4c76ff90bbe12065c81efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-25,,,,,http_400
past260,챔헬,6d913f41941ad4c76ff90bbe12065c81efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-26,,,,,http_400
past260,챔헬,6d913f41941ad4c76ff90bbe12065c81efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-27,,,,,http_400
past260,챔헬,6d913f41941ad4c76ff90bbe12065c81efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-28,,,,,http_400
