cohort,character_name,ocid,date,level,exp,exp_rate,combat_power,error_code
burnend,터팥,2f288651db5906674ce2fc181b4cde1d,2026-07-20,281,16688861998308,45.090,17202341,
burnend,터팥,2f288651db5906674ce2fc181b4cde1d,2026-07-21,281,16688861998308,45.090,,
burnend,터팥,2f288651db5906674ce2fc181b4cde1d,2026-07-22,281,16688861998308,45.090,,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-18,281,15200491447093,41.069,22318198,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-19,281,15200491447093,41.069,,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-20,281,15200491447093,41.069,,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-21,281,15200491447093,41.069,,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-22,281,15200491447093,41.069,,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-23,281,15200491447093,41.069,,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-24,281,15200491447093,41.069,,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-25,281,15200491447093,41.069,,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-26,281,15200491447093,41.069,22318198,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-27,281,15200491447093,41.069,,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-28,281,15200491447093,41.069,,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-29,281,15200491447093,41.069,,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-30,281,15200491447093,41.069,,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-01,281,15200491447093,41.069,,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-02,281,15200491447093,41.069,,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-03,281,15200491447093,41.069,,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-04,281,15200491447093,41.069,22318198,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-05,281,15200491447093,41.069,,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-06,281,15200491447093,41.069,,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-07,281,15200491447093,41.069,,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-08,281,15200491447093,41.069,,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-09,281,15200491447093,41.069,,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-10,281,15200491447093,41.069,,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-11,281,15200491447093,41.069,,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-12,281,15200491447093,41.069,22318198,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-13,281,15200491447093,41.069,,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-14,281,15200491447093,41.069,,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-15,281,15200491447093,41.069,,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-16,281,15200491447093,41.069,,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-17,281,15200491447093,41.069,,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-18,281,15200491447093,41.069,,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-19,281,15200491447093,41.069,,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-20,281,15200491447093,41.069,22318198,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-21,281,15200491447093,41.069,,
burnend,도로일섬,4b5700125c53beaf5e5251e2eb4ddc83efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-22,281,15200491447093,41.069,,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-06-18,281,15765839660995,42.596,16392954,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-06-19,281,15765839660995,42.596,,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-06-20,281,15765839660995,42.596,,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-06-21,281,15765839660995,42.596,,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-06-22,281,15765839660995,42.596,,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-06-23,281,15765839660995,42.596,,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-06-24,281,15765839660995,42.596,,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-06-25,281,15765839660995,42.596,,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-06-26,281,15765839660995,42.596,16079864,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-06-27,281,15765839660995,42.596,,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-06-28,281,15765839660995,42.596,,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-06-29,281,15765839660995,42.596,,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-06-30,281,15765839660995,42.596,,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-07-01,281,15765839660995,42.596,,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-07-02,281,15765839660995,42.596,,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-07-03,281,15765839660995,42.596,,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-07-04,281,15765839660995,42.596,16108007,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-07-05,281,16555889660995,44.731,,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-07-06,281,16555889660995,44.731,,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-07-07,281,16555889660995,44.731,,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-07-08,281,16555889660995,44.731,,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-07-09,281,16555889660995,44.731,,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-07-10,281,16555889660995,44.731,,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-07-11,281,16555889660995,44.731,,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-07-12,281,16555889660995,44.731,19350606,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-07-13,281,16555889660995,44.731,,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-07-14,281,16555889660995,44.731,,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-07-15,281,16555889660995,44.731,,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-07-16,281,16555889660995,44.731,,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-07-17,281,16555889660995,44.731,,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-07-18,281,16555889660995,44.731,,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-07-19,281,16555889660995,44.731,,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-07-20,281,16555889660995,44.731,19350606,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-07-21,281,16555889660995,44.731,,
burnend,염감자,f948e3556aea6766588173d9e3612e6f,2026-07-22,281,16555889660995,44.731,,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-06-18,281,16973960951533,45.860,39288625,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-06-19,281,16973960951533,45.860,,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-06-20,281,16973960951533,45.860,,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-06-21,281,16973960951533,45.860,,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-06-22,281,16973960951533,45.860,,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-06-23,281,16973960951533,45.860,,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-06-24,281,16973960951533,45.860,,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-06-25,281,16973960951533,45.860,,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-06-26,281,16973960951533,45.860,39288625,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-06-27,281,16973960951533,45.860,,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-06-28,281,16973960951533,45.860,,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-06-29,281,16973960951533,45.860,,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-06-30,281,16973960951533,45.860,,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-07-01,281,18541272951533,50.095,,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-07-02,281,18541272951533,50.095,,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-07-03,281,18541272951533,50.095,,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-07-04,281,18541272951533,50.095,35419977,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-07-05,281,18541272951533,50.095,,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-07-06,281,18541272951533,50.095,,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-07-07,281,18541272951533,50.095,,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-07-08,281,18541272951533,50.095,,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-07-09,281,18541272951533,50.095,,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-07-10,281,18541272951533,50.095,,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-07-11,281,18541272951533,50.095,,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-07-12,281,18541272951533,50.095,29600669,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-07-13,281,18541272951533,50.095,,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-07-14,281,18541272951533,50.095,,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-07-15,281,18541272951533,50.095,,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-07-16,281,18541272951533,50.095,,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-07-17,281,18541272951533,50.095,,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-07-18,281,18541272951533,50.095,,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-07-19,281,18541272951533,50.095,,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-07-20,281,18541272951533,50.095,29600669,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-07-21,281,18541272951533,50.095,,
burnend,감쟈뿡,8cac9e740b2364c884c0609614dd9d8a,2026-07-22,281,18541272951533,50.095,,
burnend,선인장같은너,2429956f6142a3b473edde2cc96af27d,2026-06-18,281,16548502658067,44.711,27446409,
burnend,선인장같은너,2429956f6142a3b473edde2cc96af27d,2026-06-19,281,16548502658067,44.711,,
burnend,선인장같은너,2429956f6142a3b473edde2cc96af27d,2026-06-20,281,16548502658067,44.711,,
burnend,선인장같은너,2429956f6142a3b473edde2cc96af27d,2026-06-21,281,16548502658067,44.711,,
burnend,선인장같은너,2429956f6142a3b473edde2cc96af27d,2026-06-22,281,16548502658067,44.711,,
burnend,선인장같은너,2429956f6142a3b473edde2cc96af27d,2026-06-23,281,16548502658067,44.711,,
